device,t,w,h,p1,p25,p10
DeviceB,"21/03/21,14:21:40",4,W,20,20,7
DeviceB,"21/03/21,14:28:15",8,NW,22,24,70
DeviceB,"21/03/21,14:34:50",1,E,30,148,37
DeviceB,"21/03/21,14:41:25",4,E,16,31,36
DeviceB,"21/03/21,14:48:00",2,SE,11,14,28
DeviceB,"21/03/21,14:55:58",1,NW,31,0,16
DeviceB,"21/03/21,15:02:33",2,SW,32,11,35
DeviceB,"21/03/21,15:09:08",4,SW,21,34,6203
DeviceB,"21/03/21,15:15:44",0,W,48,34,8
DeviceB,"21/03/21,15:22:19",2,W,29,33,76
DeviceB,"21/03/21,15:28:54",8,S,38,46,41
DeviceB,"21/03/21,15:35:29",9,NW,5,43,68
DeviceB,"21/03/21,15:42:04",8,W,32,24,17
DeviceB,"21/03/21,15:48:39",1,W,24,39,6113
DeviceB,"21/03/21,15:55:14",0,E,4,46,34
DeviceB,"21/03/21,16:01:49",8,W,27,144,75
DeviceB,"21/03/21,16:08:24",12,E,22,24,41
DeviceB,"21/03/21,16:14:59",1,W,24,37,25
DeviceB,"21/03/21,16:21:34",4,W,21,6032,36
DeviceB,"21/03/21,16:29:32",3,NW,19,21,23
DeviceB,"21/03/21,16:36:07",0,NW,29,39,216
DeviceB,"21/03/21,16:42:42",1,E,22,47,24
DeviceB,"21/03/21,16:49:17",2,W,20,23,13
DeviceB,"21/03/21,16:55:52",2,N,15,38,17
DeviceB,"21/03/21,17:02:27",9,W,65,31,39
DeviceB,"21/03/21,17:09:02",2,NW,30,51,57
DeviceB,"21/03/21,17:15:37",2,E,6,53,44
DeviceB,"21/03/21,17:22:12",1,NW,61,70,52
DeviceB,"21/03/21,17:28:47",0,W,10,92,149
DeviceB,"21/03/21,17:35:22",12,NW,3,61,63
DeviceB,"21/03/21,17:41:58",0,E,12,22,63
DeviceB,"21/03/21,17:48:33",1,NW,37,40,25
DeviceB,"21/03/21,17:55:08",1,W,74,13,50
DeviceB,"21/03/21,18:03:05",3,W,10,53,28
DeviceB,"21/03/21,18:09:40",1,W,19,19,8
DeviceB,"21/03/21,18:16:15",3,W,12,20,50
DeviceB,"21/03/21,18:22:50",1,SW,48,32,105
DeviceB,"21/03/21,18:29:25",3,W,5,119,25
DeviceB,"21/03/21,18:36:00",2,E,11,32,21
DeviceB,"21/03/21,18:42:35",10,W,24,14,19
DeviceB,"21/03/21,18:49:10",2,E,6,140,43
DeviceB,"21/03/21,18:55:45",0,W,25,35,35
DeviceB,"21/03/21,19:02:20",2,SE,9,102,109
DeviceB,"21/03/21,19:08:55",4,NE,31,21,72
DeviceB,"21/03/21,19:15:30",0,SW,23,110,34
DeviceB,"21/03/21,19:22:05",10,W,40,37,21
DeviceB,"21/03/21,19:28:40",1,NW,31,6219,31
DeviceB,"21/03/21,19:36:38",1,SW,14,16,35
DeviceB,"21/03/21,19:43:13",0,E,26,42,77
DeviceB,"21/03/21,19:49:48",7,W,21,96,80
DeviceB,"21/03/21,19:56:23",1,W,27,0,42
DeviceB,"21/03/21,20:02:58",2,W,17,31,122
DeviceB,"21/03/21,20:09:32",1,W,17,86,25
DeviceB,"21/03/21,20:16:07",12,NW,29,6,37
DeviceB,"21/03/21,20:22:42",1,S,14,88,61
DeviceB,"21/03/21,20:29:17",3,SW,29,33,94
DeviceB,"21/03/21,20:35:52",1,W,6,8,61
DeviceB,"21/03/21,20:42:27",6,SE,24,27,20
DeviceB,"21/03/21,20:49:02",3,N,106,17,4
DeviceB,"21/03/21,20:55:37",1,NW,129,9,92
DeviceB,"21/03/21,21:02:12",4,SW,40,34,44
DeviceB,"21/03/21,21:10:10",1,SE,17,43,20
DeviceB,"21/03/21,21:16:45",1,N,14,23,6234
DeviceB,"21/03/21,21:23:20",1,SE,8,22,39
DeviceB,"21/03/21,21:29:55",13,SW,6242,40,62
DeviceB,"21/03/21,21:36:30",6,W,18,52,68
DeviceB,"21/03/21,21:43:05",0,W,5960,35,64
DeviceB,"21/03/21,21:49:40",7,E,14,75,43
DeviceB,"21/03/21,21:56:15",2,W,27,40,26
DeviceB,"21/03/21,22:02:50",4,W,0,18,40
DeviceB,"21/03/21,22:09:25",3,W,18,72,87
DeviceB,"21/03/21,22:16:00",3,E,26,14,69
DeviceB,"21/03/21,22:22:34",1,W,4,10,238
DeviceB,"21/03/21,22:29:09",0,SW,5849,24,23
DeviceB,"21/03/21,22:35:44",0,N,54,181,50
DeviceB,"21/03/21,22:43:42",2,W,48,78,48
DeviceB,"21/03/21,22:50:16",2,W,6143,179,132
DeviceB,"21/03/21,22:56:51",1,N,20,44,20
DeviceB,"21/03/21,23:03:26",3,SW,11,20,96
DeviceB,"21/03/21,23:10:01",2,E,22,8,52
DeviceB,"21/03/21,23:16:36",4,W,33,45,29
DeviceB,"21/03/21,23:23:11",0,W,27,46,129
DeviceB,"21/03/21,23:29:45",0,S,20,122,6173
DeviceB,"21/03/21,23:36:20",0,SE,100,92,75
DeviceB,"21/03/21,23:42:55",0,W,26,9,36
DeviceB,"21/03/21,23:49:30",6,W,18,22,25
DeviceB,"21/03/21,23:56:05",7,W,18,70,76
DeviceB,"21/03/22,00:02:39",1,W,29,48,59
DeviceB,"21/03/22,00:09:14",0,W,48,34,34
DeviceB,"21/03/22,00:18:53",2,SW,18,46,8
DeviceB,"21/03/22,00:25:27",0,NE,41,216,102
DeviceB,"21/03/22,00:32:02",0,SE,7,58,26
DeviceB,"21/03/22,00:38:37",4,W,19,25,98
DeviceB,"21/03/22,00:45:12",6,W,27,18,98
DeviceB,"21/03/22,00:51:46",2,W,22,14,25
DeviceB,"21/03/22,00:58:21",3,W,16,70,29
DeviceB,"21/03/22,01:04:56",2,W,13,68,19
DeviceB,"21/03/22,01:11:31",4,W,96,112,65
DeviceB,"21/03/22,01:18:05",1,W,32,46,9
DeviceB,"21/03/22,01:24:40",0,SE,132,36,74
DeviceB,"21/03/22,01:31:15",1,NE,33,33,75
DeviceB,"21/03/22,01:37:50",10,W,17,35,21
DeviceB,"21/03/22,01:44:24",3,SE,23,30,6
DeviceB,"21/03/22,01:52:22",4,W,67,41,87
DeviceB,"21/03/22,01:58:57",2,S,44,71,50
DeviceB,"21/03/22,02:05:32",0,NW,31,12,68
DeviceB,"21/03/22,02:12:06",1,NW,30,46,57
DeviceB,"21/03/22,02:18:41",2,S,28,77,50
DeviceB,"21/03/22,02:25:16",3,SW,15,68,13
DeviceB,"21/03/22,02:31:51",6,SW,12,44,57
DeviceB,"21/03/22,02:38:26",0,W,28,9,51
DeviceB,"21/03/22,02:45:01",2,NW,8,62,30
DeviceB,"21/03/22,02:51:36",2,NW,0,22,16
DeviceB,"21/03/22,02:58:11",4,N,23,46,45
DeviceB,"21/03/22,03:04:46",2,W,26,8,74
DeviceB,"21/03/22,03:11:21",0,W,25,0,26
DeviceB,"21/03/22,03:17:55",3,W,6,27,33
DeviceB,"21/03/22,03:25:53",2,NW,8,138,32
DeviceB,"21/03/22,03:32:28",4,W,22,27,14
DeviceB,"21/03/22,03:39:03",0,W,51,14,38
DeviceB,"21/03/22,03:45:38",0,NW,37,44,41
DeviceB,"21/03/22,03:52:13",0,NW,21,60,0
DeviceB,"21/03/22,03:58:48",2,W,9,56,119
DeviceB,"21/03/22,04:05:23",2,W,20,36,21
DeviceB,"21/03/22,04:11:58",0,W,43,22,58
DeviceB,"21/03/22,04:18:33",2,N,24,64,59
DeviceB,"21/03/22,04:25:08",0,N,20,14,54
DeviceB,"21/03/22,04:31:43",7,W,122,11,69
DeviceB,"21/03/22,04:38:18",3,SW,4,86,12
DeviceB,"21/03/22,04:44:53",0,W,16,98,43
DeviceB,"21/03/22,04:51:28",3,W,8,12,44
DeviceB,"21/03/22,04:59:26",3,SW,20,8,57
DeviceB,"21/03/22,05:06:01",0,NW,17,28,7
DeviceB,"21/03/22,05:12:36",7,SE,19,72,72
DeviceB,"21/03/22,05:19:11",0,W,25,99,82
DeviceB,"21/03/22,05:25:47",12,NW,13,37,0
DeviceB,"21/03/22,05:32:22",2,W,5,72,106
DeviceB,"21/03/22,05:38:57",13,S,17,42,48
DeviceB,"21/03/22,05:45:32",0,NW,18,36,13
DeviceB,"21/03/22,05:52:08",3,NW,81,160,30
DeviceB,"21/03/22,05:58:43",0,NW,35,40,26
DeviceB,"21/03/22,06:05:18",3,W,23,23,29
DeviceB,"21/03/22,06:11:53",0,NW,20,52,29
DeviceB,"21/03/22,06:18:29",4,E,18,38,39
DeviceB,"21/03/22,06:25:04",2,W,97,93,81
DeviceB,"21/03/22,06:33:02",6,E,22,47,5939
DeviceB,"21/03/22,06:39:37",0,W,12,63,45
DeviceB,"21/03/22,06:46:12",0,W,9,23,22
DeviceB,"21/03/22,06:52:48",2,NW,12,41,63
DeviceB,"21/03/22,06:59:23",2,E,43,126,21
DeviceB,"21/03/22,07:05:58",4,SW,47,36,18
DeviceB,"21/03/22,07:12:34",3,NE,47,29,35
DeviceB,"21/03/22,07:19:09",0,S,32,50,23
DeviceB,"21/03/22,07:25:44",16,E,16,70,46
DeviceB,"21/03/22,07:32:20",0,SW,19,35,58
DeviceB,"21/03/22,07:38:55",8,W,26,23,59
DeviceB,"21/03/22,07:45:30",2,W,29,38,7
DeviceB,"21/03/22,07:52:06",0,NW,6143,10,49
DeviceB,"21/03/22,07:58:41",0,W,14,52,134
DeviceB,"21/03/22,08:06:39",2,S,32,44,28
DeviceB,"21/03/22,08:13:15",0,NE,20,28,43
DeviceB,"21/03/22,08:19:50",4,W,26,25,72
DeviceB,"21/03/22,08:26:25",15,NW,6,40,24
DeviceB,"21/03/22,08:33:01",7,W,5,30,23
DeviceB,"21/03/22,08:39:36",2,S,6,52,35
DeviceB,"21/03/22,08:46:11",1,E,6,55,107
DeviceB,"21/03/22,08:52:46",7,E,10,34,55
DeviceB,"21/03/22,08:59:22",6,W,29,131,193
DeviceB,"21/03/22,09:05:57",2,NW,20,28,21
DeviceB,"21/03/22,09:12:32",3,W,37,21,128
DeviceB,"21/03/22,09:19:08",21,SE,78,22,44
DeviceB,"21/03/22,09:25:43",0,W,10,37,51
DeviceB,"21/03/22,09:32:18",0,W,28,29,49
DeviceB,"21/03/22,09:40:16",2,W,80,26,31
DeviceB,"21/03/22,09:46:52",6,SW,41,27,30
DeviceB,"21/03/22,09:53:27",0,W,25,33,43
DeviceB,"21/03/22,10:00:02",1,W,25,27,72
DeviceB,"21/03/22,10:06:37",0,S,18,47,27
DeviceB,"21/03/22,10:13:12",1,N,18,37,81
DeviceB,"21/03/22,10:19:48",1,SE,33,11,47
DeviceB,"21/03/22,10:26:23",2,SW,24,39,38
DeviceB,"21/03/22,10:32:58",10,W,27,23,47
DeviceB,"21/03/22,10:39:34",3,W,41,9,99
DeviceB,"21/03/22,10:46:09",2,W,34,28,131
DeviceB,"21/03/22,10:52:44",9,W,20,22,14
DeviceB,"21/03/22,10:59:20",3,W,5967,99,63
DeviceB,"21/03/22,11:05:55",7,SW,20,200,41
DeviceB,"21/03/22,11:13:53",2,W,10,6203,72
DeviceB,"21/03/22,11:20:28",2,W,88,31,98
DeviceB,"21/03/22,11:27:03",2,W,26,35,37
DeviceB,"21/03/22,11:33:39",3,W,38,28,41
DeviceB,"21/03/22,11:40:14",2,SW,13,81,61
DeviceB,"21/03/22,11:46:49",3,SE,108,8,29
DeviceB,"21/03/22,11:53:24",3,W,33,30,27
DeviceB,"21/03/22,12:00:00",6,NW,62,31,59
DeviceB,"21/03/22,12:06:35",16,NW,4,32,45
DeviceB,"21/03/22,12:13:10",1,W,25,35,14
DeviceB,"21/03/22,12:19:45",4,W,26,24,19
DeviceB,"21/03/22,12:26:21",2,W,16,31,92
DeviceB,"21/03/22,12:32:56",1,W,13,42,23
DeviceB,"21/03/22,12:39:31",0,W,32,13,8
DeviceB,"21/03/22,12:47:29",1,W,23,67,11
DeviceB,"21/03/22,12:54:04",14,W,26,40,66
DeviceB,"21/03/22,13:00:39",1,W,8,307,16
DeviceB,"21/03/22,13:07:14",0,W,19,30,15
DeviceB,"21/03/22,13:13:49",4,W,9,82,51
DeviceB,"21/03/22,13:20:25",9,SW,40,16,9
DeviceB,"21/03/22,13:27:00",2,W,16,6305,7
DeviceB,"21/03/22,13:33:35",6,E,7,43,45
DeviceB,"21/03/22,13:40:10",0,NW,13,58,12
DeviceB,"21/03/22,13:46:45",0,NW,22,90,60
DeviceB,"21/03/22,13:53:20",2,W,45,39,31
DeviceB,"21/03/22,13:59:55",3,E,11,26,23
DeviceB,"21/03/22,14:06:30",6,W,29,23,60
DeviceB,"21/03/22,14:13:05",0,W,0,41,27
DeviceB,"21/03/22,14:21:03",0,SW,6054,20,22
DeviceB,"21/03/22,14:27:38",6,W,11,28,22
DeviceB,"21/03/22,14:34:13",0,SW,36,43,61
DeviceB,"21/03/22,14:40:48",2,SW,33,17,11
DeviceB,"21/03/22,14:47:24",0,W,34,47,27
DeviceB,"21/03/22,14:53:59",1,W,22,45,79
DeviceB,"21/03/22,15:00:34",6,SE,48,219,63
DeviceB,"21/03/22,15:07:09",2,NW,44,11,93
DeviceB,"21/03/22,15:13:44",1,W,26,14,77
DeviceB,"21/03/22,15:20:19",3,NW,36,29,60
DeviceB,"21/03/22,15:26:54",1,W,48,36,5960
DeviceB,"21/03/22,15:33:29",2,SE,37,46,47
DeviceB,"21/03/22,15:40:04",1,SW,28,28,46
DeviceB,"21/03/22,15:46:39",1,W,32,26,22
DeviceB,"21/03/22,15:54:37",1,NE,19,15,62
DeviceB,"21/03/22,16:01:12",1,W,43,6128,29
DeviceB,"21/03/22,16:07:47",0,W,4,3,30
DeviceB,"21/03/22,16:14:22",2,NE,19,46,107
DeviceB,"21/03/22,16:20:57",1,E,28,18,50
DeviceB,"21/03/22,16:27:32",3,W,15,6105,0
DeviceB,"21/03/22,16:34:07",3,NW,18,54,55
DeviceB,"21/03/22,16:40:42",0,E,10,15,63
DeviceB,"21/03/22,16:47:17",2,W,51,29,52
DeviceB,"21/03/22,16:53:52",1,W,20,40,36
DeviceB,"21/03/22,17:00:27",1,S,45,42,14
DeviceB,"21/03/22,17:07:02",12,NW,16,7,0
DeviceB,"21/03/22,17:13:38",0,NW,17,9,27
DeviceB,"21/03/22,17:20:13",0,W,18,126,11
DeviceB,"21/03/22,17:28:10",0,NE,31,0,77
DeviceB,"21/03/22,17:34:45",3,NW,9,20,118
DeviceB,"21/03/22,17:41:20",2,SE,65,46,59
DeviceB,"21/03/22,17:47:55",2,E,109,28,19
DeviceB,"21/03/22,17:54:30",0,NW,87,234,9
DeviceB,"21/03/22,18:01:05",0,NW,15,109,41
DeviceB,"21/03/22,18:07:40",2,NW,33,172,10
DeviceB,"21/03/22,18:14:15",10,W,37,23,14
DeviceB,"21/03/22,18:20:50",2,E,44,19,10
DeviceB,"21/03/22,18:27:25",0,E,65,25,20
DeviceB,"21/03/22,18:34:00",2,W,28,78,52
DeviceB,"21/03/22,18:40:36",0,W,22,65,77
DeviceB,"21/03/22,18:47:11",14,N,18,13,14
DeviceB,"21/03/22,18:53:46",2,SE,19,45,31
DeviceB,"21/03/22,19:01:43",1,W,20,29,56
DeviceB,"21/03/22,19:08:18",7,NW,9,52,13
DeviceB,"21/03/22,19:14:53",10,W,28,115,57
DeviceB,"21/03/22,19:21:28",2,W,23,89,34
DeviceB,"21/03/22,19:28:03",2,W,29,79,72
DeviceB,"21/03/22,19:34:38",0,W,5939,30,6234
DeviceB,"21/03/22,19:41:13",1,NW,21,46,64
DeviceB,"21/03/22,19:47:48",0,SE,28,23,21
DeviceB,"21/03/22,19:54:23",2,W,26,90,53
DeviceB,"21/03/22,20:00:58",2,W,24,83,18
DeviceB,"21/03/22,20:07:34",1,E,25,108,82
DeviceB,"21/03/22,20:14:09",3,E,11,111,0
DeviceB,"21/03/22,20:21:57",3,W,11,7,19
DeviceB,"21/03/22,20:28:38",0,W,12,69,7
DeviceB,"21/03/22,20:35:19",3,W,6158,69,45
DeviceB,"21/03/22,20:42:00",0,W,11,15,81
DeviceB,"21/03/22,20:48:41",1,SW,15,15,55
DeviceB,"21/03/22,20:55:22",1,W,71,37,34
DeviceB,"21/03/22,21:02:03",3,NW,21,17,58
DeviceB,"21/03/22,21:08:44",1,NW,4,29,26
DeviceB,"21/03/22,21:15:25",1,W,5,63,121
DeviceB,"21/03/22,21:22:06",1,W,6329,28,50
DeviceB,"21/03/22,21:28:47",6,W,19,0,45
DeviceB,"21/03/22,21:35:28",1,W,16,6203,111
DeviceB,"21/03/22,21:42:09",0,S,31,25,45
DeviceB,"21/03/22,21:48:50",1,W,26,33,63
DeviceB,"21/03/22,21:56:54",1,W,6,86,57
DeviceB,"21/03/22,22:03:35",0,NW,8,16,78
DeviceB,"21/03/22,22:10:16",3,W,0,91,29
DeviceB,"21/03/22,22:16:57",3,W,39,19,14
DeviceB,"21/03/22,22:23:38",2,NW,35,35,0
DeviceB,"21/03/22,22:30:19",2,S,31,10,25
DeviceB,"21/03/22,22:39:43",6,W,29,6150,40
DeviceB,"21/03/22,22:46:24",2,SW,16,87,184
DeviceB,"21/03/22,22:53:05",4,E,21,26,55
DeviceB,"21/03/22,22:59:46",19,W,30,119,26
DeviceB,"21/03/22,23:06:27",0,E,22,43,102
DeviceB,"21/03/22,23:13:08",0,W,18,31,51
DeviceB,"21/03/22,23:19:49",4,NW,112,5,30
DeviceB,"21/03/22,23:26:30",1,SE,35,52,9
DeviceB,"21/03/22,23:33:11",0,W,4,0,173
DeviceB,"21/03/22,23:39:52",2,W,92,5,26
DeviceB,"21/03/22,23:46:33",0,W,14,23,50
DeviceB,"21/03/22,23:53:14",1,W,6,26,21
DeviceB,"21/03/22,23:59:55",2,E,26,81,45
DeviceB,"21/03/23,00:06:36",8,E,31,33,74
DeviceB,"21/03/23,00:14:40",2,W,24,12,0
DeviceB,"21/03/23,00:21:21",1,SW,8,44,58
DeviceB,"21/03/23,00:28:02",3,NW,38,27,171
DeviceB,"21/03/23,00:34:43",0,W,2,40,43
DeviceB,"21/03/23,00:41:24",0,NW,16,6250,72
DeviceB,"21/03/23,00:48:05",1,W,0,13,15
DeviceB,"21/03/23,00:54:46",0,E,76,6143,56
DeviceB,"21/03/23,01:01:27",1,W,36,49,28
DeviceB,"21/03/23,01:08:08",1,W,26,0,23
DeviceB,"21/03/23,01:14:49",2,W,28,65,96
DeviceB,"21/03/23,01:21:30",3,W,21,47,70
DeviceB,"21/03/23,01:28:11",1,W,6,21,97
DeviceB,"21/03/23,01:34:52",0,SW,44,17,42
DeviceB,"21/03/23,01:41:33",6,E,13,32,64
DeviceB,"21/03/23,01:49:36",0,N,43,41,47
DeviceB,"21/03/23,01:56:17",1,SW,78,31,19
DeviceB,"21/03/23,02:02:58",0,SE,6,58,35
DeviceB,"21/03/23,02:09:39",6,E,65,39,35
DeviceB,"21/03/23,02:16:20",4,W,14,49,58
DeviceB,"21/03/23,02:23:01",2,W,47,46,23
DeviceB,"21/03/23,02:29:42",4,E,38,23,40
DeviceB,"21/03/23,02:36:23",0,W,20,40,13
DeviceB,"21/03/23,02:43:04",2,W,75,24,28
DeviceB,"21/03/23,02:49:45",2,NE,41,152,22
DeviceB,"21/03/23,02:56:26",3,W,31,70,57
DeviceB,"21/03/23,03:03:07",3,W,33,10,22
DeviceB,"21/03/23,03:09:48",1,W,19,12,52
DeviceB,"21/03/23,03:16:29",0,W,12,6,27
DeviceB,"21/03/23,03:24:33",2,W,20,58,26
DeviceB,"21/03/23,03:31:14",1,W,106,45,19
DeviceB,"21/03/23,03:37:55",0,W,18,141,17
DeviceB,"21/03/23,03:44:36",1,W,24,13,11
DeviceB,"21/03/23,03:51:17",1,W,25,0,14
DeviceB,"21/03/23,03:57:59",1,W,19,6,28
DeviceB,"21/03/23,04:04:40",0,NW,53,94,9
DeviceB,"21/03/23,04:11:21",1,W,14,36,14
DeviceB,"21/03/23,04:18:02",2,W,39,45,25
DeviceB,"21/03/23,04:24:43",0,W,19,14,40
DeviceB,"21/03/23,04:31:25",2,NW,9,35,67
DeviceB,"21/03/23,04:38:06",3,NW,7,93,155
DeviceB,"21/03/23,04:44:47",12,NW,8,20,41
DeviceB,"21/03/23,04:51:28",0,W,19,137,80
DeviceB,"21/03/23,04:59:32",1,W,26,27,30
DeviceB,"21/03/23,05:06:13",0,W,111,48,197
DeviceB,"21/03/23,05:12:55",3,SE,16,128,30
DeviceB,"21/03/23,05:19:36",1,W,72,13,197
DeviceB,"21/03/23,05:26:17",1,N,31,28,33
DeviceB,"21/03/23,05:32:58",7,W,38,72,20
DeviceB,"21/03/23,05:39:39",10,W,12,51,217
DeviceB,"21/03/23,05:46:21",1,E,10,49,65
DeviceB,"21/03/23,05:53:02",3,E,32,12,96
DeviceB,"21/03/23,05:59:43",3,E,9,17,43
DeviceB,"21/03/23,06:06:24",9,NW,26,13,111
DeviceB,"21/03/23,06:13:06",2,S,23,6135,15
DeviceB,"21/03/23,06:19:47",4,S,19,55,27
DeviceB,"21/03/23,06:26:28",0,W,19,45,27
DeviceB,"21/03/23,06:34:32",1,W,18,38,14
DeviceB,"21/03/23,06:41:13",1,NW,28,117,38
DeviceB,"21/03/23,06:47:55",3,NW,61,13,62
DeviceB,"21/03/23,06:54:36",2,NW,22,31,71
DeviceB,"21/03/23,07:01:17",1,W,0,12,118
DeviceB,"21/03/23,07:07:59",1,W,99,38,94
DeviceB,"21/03/23,07:14:40",0,W,54,28,6150
DeviceB,"21/03/23,07:21:21",2,SW,11,80,28
DeviceB,"21/03/23,07:28:02",2,N,29,10,24
DeviceB,"21/03/23,07:34:44",7,W,19,68,59
DeviceB,"21/03/23,07:41:25",3,W,4,41,23
DeviceB,"21/03/23,07:48:06",6,S,18,117,25
DeviceB,"21/03/23,07:54:47",4,W,21,58,60
DeviceB,"21/03/23,08:01:29",3,SW,124,8,50
DeviceB,"21/03/23,08:09:33",3,E,13,27,17
DeviceB,"21/03/23,08:16:14",4,W,21,28,27
DeviceB,"21/03/23,08:22:55",7,E,6,18,34
DeviceB,"21/03/23,08:29:36",0,NW,12,6266,39
DeviceB,"21/03/23,08:36:17",1,SE,14,28,40
DeviceB,"21/03/23,08:42:59",1,W,10,15,8
DeviceB,"21/03/23,08:49:40",0,N,26,27,7
DeviceB,"21/03/23,08:56:21",0,W,0,25,34
DeviceB,"21/03/23,09:03:02",1,E,8,37,60
DeviceB,"21/03/23,09:09:43",0,W,8,17,80
DeviceB,"21/03/23,09:16:24",0,S,47,6,42
DeviceB,"21/03/23,09:23:05",1,NW,24,37,5996
DeviceB,"21/03/23,09:29:46",4,W,4,59,47
DeviceB,"21/03/23,09:36:27",1,NW,7,22,31
DeviceB,"21/03/23,09:44:31",0,SW,61,30,15
DeviceB,"21/03/23,09:51:12",0,N,43,65,66
DeviceB,"21/03/23,09:57:53",2,W,11,6,63
DeviceB,"21/03/23,10:04:35",3,E,5,6313,45
DeviceB,"21/03/23,10:11:16",2,NW,0,15,44
DeviceB,"21/03/23,10:17:57",2,N,31,38,18
DeviceB,"21/03/23,10:24:38",3,W,8,29,9
DeviceB,"21/03/23,10:31:19",1,W,10,106,14
DeviceB,"21/03/23,10:38:00",4,W,20,42,89
DeviceB,"21/03/23,10:44:41",1,W,28,29,50
DeviceB,"21/03/23,10:51:22",2,SW,11,24,37
DeviceB,"21/03/23,10:58:03",1,W,10,33,19
DeviceB,"21/03/23,11:04:44",4,SW,2,28,177
DeviceB,"21/03/23,11:18:38",0,SE,84,33,39
DeviceB,"21/03/23,11:25:13",0,W,25,3,48
DeviceB,"21/03/23,11:31:48",1,NE,10,77,14
DeviceB,"21/03/23,11:38:24",3,W,15,29,78
DeviceB,"21/03/23,11:44:59",1,W,42,164,47
DeviceB,"21/03/23,11:51:34",0,SE,24,29,48
DeviceB,"21/03/23,11:58:09",10,W,2,12,51
DeviceB,"21/03/23,12:04:44",2,E,18,18,38
DeviceB,"21/03/23,12:11:19",2,NW,17,32,46
DeviceB,"21/03/23,12:17:54",9,W,16,38,10
DeviceB,"21/03/23,12:24:29",0,W,48,18,51
DeviceB,"21/03/23,12:31:04",0,W,6,40,42
DeviceB,"21/03/23,12:37:39",3,N,18,132,28
DeviceB,"21/03/23,12:45:37",3,NW,4,15,97
DeviceB,"21/03/23,12:52:12",2,N,14,31,47
DeviceB,"21/03/23,12:58:47",1,W,18,10,16
DeviceB,"21/03/23,13:05:21",1,W,51,28,65
DeviceB,"21/03/23,13:11:56",1,SE,77,103,49
DeviceB,"21/03/23,13:18:31",4,SE,6,57,36
DeviceB,"21/03/23,13:25:06",9,E,11,6143,87
DeviceB,"21/03/23,13:31:41",0,E,33,19,26
DeviceB,"21/03/23,13:38:16",0,W,19,78,0
DeviceB,"21/03/23,13:44:51",2,W,6,97,45
DeviceB,"21/03/23,13:51:26",4,W,55,38,64
DeviceB,"21/03/23,13:58:01",1,E,60,6281,48
DeviceB,"21/03/23,14:04:36",2,W,15,18,5
DeviceB,"21/03/23,14:11:11",4,NW,121,85,50
DeviceB,"21/03/23,14:19:09",4,W,22,26,0
DeviceB,"21/03/23,14:25:44",1,W,8,56,11
DeviceB,"21/03/23,14:32:19",1,SW,2,22,36
DeviceB,"21/03/23,14:38:54",4,SW,0,34,183
DeviceB,"21/03/23,14:45:29",6,W,5,8,55
DeviceB,"21/03/23,14:52:03",4,W,84,107,21
DeviceB,"21/03/23,14:58:38",1,SE,53,3,27
DeviceB,"21/03/23,15:05:13",1,W,11,41,14
DeviceB,"21/03/23,15:11:48",2,SE,69,103,34
DeviceB,"21/03/23,15:18:23",0,W,5883,25,122
DeviceB,"21/03/23,15:24:58",6,W,32,39,32
DeviceB,"21/03/23,15:31:33",4,NW,27,28,17
DeviceB,"21/03/23,15:38:08",0,N,29,19,25
DeviceB,"21/03/23,15:44:43",2,W,30,0,72
DeviceB,"21/03/23,15:52:40",1,W,22,79,46
DeviceB,"21/03/23,15:59:15",0,NW,21,47,69
DeviceB,"21/03/23,16:05:50",2,NW,27,11,16
DeviceB,"21/03/23,16:12:25",1,S,18,98,112
DeviceB,"21/03/23,16:18:59",3,W,23,89,43
DeviceB,"21/03/23,16:25:34",0,E,20,24,37
DeviceB,"21/03/23,16:32:09",3,W,8,154,36
DeviceB,"21/03/23,16:38:44",1,W,20,33,22
DeviceB,"21/03/23,16:45:19",2,W,55,22,0
DeviceB,"21/03/23,16:51:54",3,W,7,33,59
DeviceB,"21/03/23,16:58:28",1,E,29,21,64
DeviceB,"21/03/23,17:05:03",3,W,8,28,12
DeviceB,"21/03/23,17:11:38",0,E,10,48,32
DeviceB,"21/03/23,17:18:13",4,NW,29,6143,4
DeviceB,"21/03/23,17:26:10",4,SW,28,32,0
DeviceB,"21/03/23,17:32:45",12,E,22,159,23
DeviceB,"21/03/23,17:39:20",2,E,16,38,30
DeviceB,"21/03/23,17:45:55",0,E,75,66,118
DeviceB,"21/03/23,17:52:30",1,W,11,77,45
DeviceB,"21/03/23,17:59:05",2,SE,14,31,60
DeviceB,"21/03/23,18:05:40",1,NE,31,5,34
DeviceB,"21/03/23,18:12:14",1,W,14,9,47
DeviceB,"21/03/23,18:18:49",1,W,15,36,59
DeviceB,"21/03/23,18:25:24",2,SW,8,15,33
DeviceB,"21/03/23,18:31:59",2,W,25,19,0
DeviceB,"21/03/23,18:38:34",1,W,35,19,44
DeviceB,"21/03/23,18:45:09",2,SW,30,146,31
DeviceB,"21/03/23,18:51:43",0,NW,26,8,65
DeviceB,"21/03/23,18:59:41",9,W,18,76,93
DeviceB,"21/03/23,19:06:16",0,E,12,30,85
DeviceB,"21/03/23,19:12:51",2,SE,7,9,86
DeviceB,"21/03/23,19:19:25",0,W,27,11,25
DeviceB,"21/03/23,19:26:00",6,W,17,12,4
DeviceB,"21/03/23,19:32:35",2,W,17,31,141
