device,t,w,h,p1,p25,p10
DeviceA,"21/03/29,11:44:52",0,W,25,38,27
DeviceA,"21/03/29,11:52:50",8,S,7,15,20
DeviceA,"21/03/29,11:59:26",0,W,24,19,41
DeviceA,"21/03/29,12:06:01",1,W,15,28,36
DeviceA,"21/03/29,12:12:37",1,E,16,9,11
DeviceA,"21/03/29,12:19:12",6,NW,20,26,27
DeviceA,"21/03/29,12:25:48",4,E,18,16,44
DeviceA,"21/03/29,12:32:23",3,W,31,13,42
DeviceA,"21/03/29,12:38:59",1,E,18,30,30
DeviceA,"21/03/30,03:36:46",3,W,19,29,43
DeviceA,"21/03/30,03:43:22",1,NE,20,28,45
DeviceA,"21/03/30,03:49:57",3,SE,25,34,12
DeviceA,"21/03/30,03:56:33",2,E,5,30,14
DeviceA,"21/03/30,04:03:08",2,W,17,26,16
DeviceA,"21/03/30,04:09:44",4,W,18,19,35
DeviceA,"21/03/30,04:16:19",0,SW,4,17,12
DeviceA,"21/03/30,04:24:17",2,SW,17,13,19
DeviceA,"21/03/30,04:30:53",3,NE,16,17,48
DeviceA,"21/03/30,04:50:39",10,W,29,30,24
DeviceA,"21/03/30,05:10:25",1,E,25,33,49
DeviceA,"21/03/30,05:23:36",3,E,12,14,13
DeviceA,"21/03/30,05:36:47",9,E,27,31,21
DeviceA,"21/03/30,05:49:58",2,SW,2,11,42
DeviceA,"21/03/30,06:15:21",2,W,8,23,18
DeviceA,"21/03/30,06:22:02",3,W,1,30,31
DeviceA,"21/03/30,06:28:44",1,W,19,16,15
DeviceA,"21/03/30,06:35:26",7,W,2,19,23
DeviceA,"21/03/30,06:42:07",7,SE,15,38,10
DeviceA,"21/03/30,06:48:49",0,SW,22,26,6
DeviceA,"21/03/30,06:55:31",6,W,19,0,21
DeviceA,"21/03/30,07:08:54",6,SW,19,12,40
DeviceA,"21/03/30,07:15:36",1,E,1,14,45
DeviceA,"21/03/30,07:22:17",0,SW,18,22,18
DeviceA,"21/03/30,07:28:59",10,W,26,20,6
DeviceA,"21/03/30,07:37:03",2,W,2,24,25
DeviceA,"21/03/30,07:43:45",0,NW,22,17,45
DeviceA,"21/03/30,07:50:27",0,N,25,18,34
DeviceA,"21/03/30,08:03:50",10,NW,10,19,23
DeviceA,"21/03/30,08:10:32",3,E,22,28,14
DeviceA,"21/03/30,08:30:37",0,W,25,23,21
DeviceA,"21/03/30,10:47:16",2,SE,22,17,19
DeviceA,"21/03/30,10:53:57",1,NW,23,27,11
DeviceA,"21/03/30,11:00:39",0,W,15,16,13
DeviceA,"21/03/30,11:07:20",1,SW,18,22,30
DeviceA,"21/03/30,11:14:02",1,W,17,30,15
DeviceA,"21/03/30,11:40:48",0,S,7,35,14
DeviceA,"21/03/30,11:54:11",3,W,0,13,26
DeviceA,"21/03/30,12:42:24",3,W,25,21,17
DeviceA,"21/03/30,16:32:31",12,N,20,30,21
DeviceA,"21/03/30,16:52:35",2,N,22,24,30
DeviceA,"21/03/30,16:59:16",10,W,21,20,43
DeviceA,"21/03/30,17:07:20",0,N,21,30,13
DeviceA,"21/03/30,17:14:01",2,N,0,8,16
DeviceA,"21/03/30,17:20:42",2,W,15,15,16
DeviceA,"21/03/30,17:27:23",3,W,12,18,20
DeviceA,"21/03/30,17:54:07",0,NW,13,22,16
DeviceA,"21/03/30,18:34:14",2,SE,14,32,0
DeviceA,"21/03/30,18:42:17",3,E,13,16,39
DeviceA,"21/03/30,19:09:02",1,W,23,36,47
DeviceA,"21/03/31,05:39:26",1,NW,4,30,35
DeviceA,"21/03/31,05:47:30",6,E,21,11,46
DeviceA,"21/03/31,05:54:12",0,NW,0,2,41
DeviceA,"21/03/31,06:00:53",12,W,3,11,43
DeviceA,"21/03/31,06:07:34",0,E,19,6,0
DeviceA,"21/03/31,06:14:16",2,S,20,0,35
DeviceA,"21/03/31,06:20:57",8,W,18,30,21
DeviceA,"21/03/31,06:27:39",0,NW,27,8,37
DeviceA,"21/03/31,06:34:20",1,W,27,28,45
DeviceA,"21/03/31,06:41:01",1,N,22,18,41
DeviceA,"21/03/31,06:47:43",1,SE,3,28,40
DeviceA,"21/03/31,06:54:24",4,W,25,15,48
DeviceA,"21/03/31,07:01:06",2,SW,12,30,12
DeviceA,"21/03/31,07:07:47",4,W,16,15,12
DeviceA,"21/03/31,07:14:29",1,SW,19,36,44
DeviceA,"21/03/31,07:22:33",3,W,10,21,43
DeviceA,"21/03/31,07:29:14",2,W,18,12,25
DeviceA,"21/03/31,07:35:56",6,W,8,31,27
DeviceA,"21/03/31,07:42:37",3,W,2,8,4
DeviceA,"21/03/31,07:49:19",4,W,26,35,19
DeviceA,"21/03/31,07:56:00",1,SE,23,23,48
DeviceA,"21/03/31,08:02:42",8,NW,21,16,36
DeviceA,"21/03/31,08:09:23",8,W,7,28,20
DeviceA,"21/03/31,08:16:05",1,E,19,34,22
DeviceA,"21/03/31,08:22:46",9,W,15,26,21
DeviceA,"21/03/31,08:29:28",4,SE,20,30,13
DeviceA,"21/03/31,08:36:09",0,W,11,21,36
DeviceA,"21/03/31,08:42:51",0,W,27,8,19
DeviceA,"21/03/31,08:49:32",4,E,10,23,33
DeviceA,"21/03/31,08:57:36",1,W,0,20,27
DeviceA,"21/03/31,09:04:18",1,W,19,23,17
DeviceA,"21/03/31,09:10:59",1,W,21,38,34
DeviceA,"21/03/31,09:17:41",3,NW,22,35,43
DeviceA,"21/03/31,09:24:22",0,W,9,32,29
DeviceA,"21/03/31,09:31:04",2,E,11,6,29
DeviceA,"21/03/31,09:37:45",0,S,20,29,15
DeviceA,"21/03/31,09:44:27",7,NW,0,28,18
DeviceA,"21/03/31,09:51:08",4,W,5,24,48
DeviceA,"21/03/31,09:57:50",6,SW,13,15,12
DeviceA,"21/03/31,10:04:31",1,W,30,15,37
DeviceA,"21/03/31,10:11:13",12,NW,21,26,39
DeviceA,"21/03/31,10:17:54",2,W,18,33,32
DeviceA,"21/03/31,10:24:36",0,E,28,19,31
DeviceA,"21/03/31,10:32:40",4,E,25,6,16
DeviceA,"21/03/31,10:39:21",8,NW,19,27,22
DeviceA,"21/03/31,10:46:03",1,S,11,27,47
DeviceA,"21/03/31,10:52:44",1,W,24,4,41
DeviceA,"21/03/31,10:59:26",1,W,8,16,36
DeviceA,"21/03/31,11:06:07",4,W,17,23,26
DeviceA,"21/03/31,11:13:24",7,NE,14,14,17
DeviceA,"21/03/31,11:20:05",2,SE,16,21,13
DeviceA,"21/03/31,11:26:47",6,NW,27,18,27
DeviceA,"21/03/31,11:33:28",0,W,21,20,21
DeviceA,"21/03/31,11:40:10",0,W,12,16,0
DeviceA,"21/03/31,11:46:51",13,NW,5,25,38
DeviceA,"21/03/31,11:53:32",15,W,19,28,41
DeviceA,"21/03/31,12:00:14",0,W,6,28,33
DeviceA,"21/03/31,12:06:55",3,W,10,33,32
DeviceA,"21/03/31,12:13:37",1,E,31,29,23
DeviceA,"21/03/31,12:20:18",6,W,17,6,40
DeviceA,"21/03/31,12:26:59",2,SE,17,8,44
DeviceA,"21/03/31,12:33:41",2,E,8,28,40
DeviceA,"21/03/31,12:41:45",6,SW,20,39,49
DeviceA,"21/03/31,12:48:26",21,W,8,19,29
DeviceA,"21/03/31,12:55:07",0,NE,20,22,41
DeviceA,"21/03/31,13:01:48",6,N,11,19,45
DeviceA,"21/03/31,13:08:30",4,NW,18,21,47
DeviceA,"21/03/31,13:15:11",4,W,17,39,37
DeviceA,"21/03/31,13:21:52",10,W,4,12,30
DeviceA,"21/03/31,13:28:33",1,SW,2,21,30
DeviceA,"21/03/31,13:35:15",0,NW,27,25,31
DeviceA,"21/03/31,13:41:56",0,W,11,14,15
DeviceA,"21/03/31,13:48:37",13,W,20,0,5
DeviceA,"21/03/31,13:55:18",3,N,15,7,15
DeviceA,"21/03/31,14:01:59",1,SW,28,7,29
DeviceA,"21/03/31,14:08:40",0,E,11,8,32
DeviceA,"21/03/31,14:16:44",8,NW,21,34,44
DeviceA,"21/03/31,14:23:25",6,SE,27,21,49
DeviceA,"21/03/31,14:30:06",0,SE,19,36,44
DeviceA,"21/03/31,14:36:47",3,W,23,18,26
DeviceA,"21/03/31,14:43:29",2,W,11,30,34
DeviceA,"21/03/31,14:50:10",1,SE,4,16,30
DeviceA,"21/03/31,14:56:51",1,W,5,14,10
DeviceA,"21/03/31,15:05:49",0,W,20,17,8
DeviceA,"21/03/31,15:12:30",3,W,6,5,48
DeviceA,"21/03/31,15:19:11",8,NW,18,20,24
DeviceA,"21/03/31,15:25:52",3,SW,13,13,19
DeviceA,"21/03/31,15:32:33",2,NW,22,30,37
DeviceA,"21/03/31,15:39:14",6,SW,19,17,8
DeviceA,"21/03/31,15:45:55",2,W,5,32,6
DeviceA,"21/03/31,15:52:36",0,W,1,28,5
DeviceA,"21/03/31,15:59:17",2,SW,21,17,49
DeviceA,"21/03/31,16:05:58",3,NE,11,23,22
DeviceA,"21/03/31,16:12:39",4,W,12,37,40
DeviceA,"21/03/31,16:19:20",9,NW,10,9,15
DeviceA,"21/03/31,16:26:01",1,W,22,6,16
DeviceA,"21/03/31,16:32:42",4,SE,15,28,17
DeviceA,"21/03/31,16:40:46",3,W,27,14,27
DeviceA,"21/03/31,16:47:27",2,W,21,35,19
DeviceA,"21/03/31,16:54:08",2,W,23,37,14
DeviceA,"21/03/31,17:00:49",0,W,21,0,23
DeviceA,"21/03/31,17:00:49",2,W,14,38,0
DeviceA,"21/03/31,17:07:30",0,N,8,22,40
DeviceA,"21/03/31,17:14:11",3,W,7,37,18
DeviceA,"21/03/31,17:20:52",13,SW,7,14,45
DeviceA,"21/03/31,17:27:33",8,E,15,33,39
DeviceA,"21/03/31,17:40:55",0,W,10,29,46
DeviceA,"21/03/31,17:47:36",0,SW,4,20,22
DeviceA,"21/03/31,17:54:17",3,S,20,23,33
DeviceA,"21/03/31,18:00:58",2,W,22,15,43
DeviceA,"21/03/31,18:07:39",2,W,22,18,9
DeviceA,"21/03/31,18:15:42",6,W,7,16,42
DeviceA,"21/03/31,18:22:23",2,W,24,38,48
DeviceA,"21/03/31,18:29:04",0,W,15,27,7
DeviceA,"21/03/31,18:35:45",2,W,14,27,22
DeviceA,"21/03/31,18:42:26",3,SW,20,24,25
DeviceA,"21/03/31,18:49:07",12,W,11,34,35
DeviceA,"21/03/31,18:55:48",3,NW,31,29,8
DeviceA,"21/03/31,19:02:29",2,W,27,16,18
DeviceA,"21/03/31,19:09:10",2,SW,16,38,8
DeviceA,"21/03/31,19:15:51",3,NW,8,13,29
DeviceA,"21/03/31,19:22:32",3,W,22,35,29
DeviceA,"21/03/31,19:29:13",2,W,25,39,13
DeviceA,"21/03/31,19:35:54",3,NE,21,10,0
DeviceA,"21/03/31,19:42:34",1,SW,9,4,38
DeviceA,"21/03/31,19:50:38",12,SW,19,31,8
DeviceA,"21/03/31,20:30:43",10,SW,10,13,20
DeviceA,"21/03/31,20:37:24",0,NW,17,31,33
DeviceA,"21/03/31,20:44:04",0,W,23,40,34
DeviceA,"21/03/31,20:50:45",3,W,18,23,13
DeviceA,"21/03/31,20:57:26",0,W,20,32,41
DeviceA,"21/03/31,21:10:47",0,W,11,0,27
DeviceA,"21/03/31,21:18:04",1,SW,5,21,22
DeviceA,"21/04/01,03:16:11",2,SE,10,0,4
DeviceA,"21/04/01,03:30:56",1,NE,12,18,39
DeviceA,"21/04/01,03:50:59",3,W,13,31,9
DeviceA,"21/04/01,03:57:40",1,W,18,27,43
DeviceA,"21/04/01,04:04:21",2,SW,23,33,9
DeviceA,"21/04/01,04:11:02",3,NW,9,24,7
DeviceA,"21/04/01,04:17:44",2,NW,21,8,37
DeviceA,"21/04/01,04:24:25",1,W,20,40,0
DeviceA,"21/04/01,04:31:06",6,W,5,25,9
DeviceA,"21/04/01,04:37:47",1,NW,27,38,37
DeviceA,"21/04/01,04:44:28",0,SW,23,18,20
DeviceA,"21/04/01,04:51:10",1,W,23,31,41
DeviceA,"21/04/01,04:57:51",0,W,12,8,41
DeviceA,"21/04/01,05:05:55",0,W,14,17,27
DeviceA,"21/04/01,05:12:36",10,W,11,18,44
DeviceA,"21/04/01,05:19:17",0,W,6,21,24
DeviceA,"21/04/01,05:25:58",10,W,0,16,14
DeviceA,"21/04/01,05:32:40",0,E,13,8,25
DeviceA,"21/04/01,05:39:21",1,W,5,20,33
DeviceA,"21/04/01,05:46:02",0,SW,9,11,10
DeviceA,"21/04/01,05:52:43",10,NW,19,15,28
DeviceA,"21/04/01,05:59:25",1,W,14,25,24
DeviceA,"21/04/01,06:06:06",3,NW,0,12,27
DeviceA,"21/04/01,06:12:47",6,W,21,15,30
DeviceA,"21/04/01,06:19:28",1,SE,21,23,25
DeviceA,"21/04/01,06:26:10",4,SW,6,31,47
DeviceA,"21/04/01,06:32:51",0,S,16,11,12
DeviceA,"21/04/01,06:40:55",0,W,6,31,24
DeviceA,"21/04/01,06:47:36",1,SE,20,19,47
DeviceA,"21/04/01,06:54:17",1,SE,5,38,33
DeviceA,"21/04/01,07:00:59",4,W,20,22,12
DeviceA,"21/04/01,07:07:40",3,W,9,39,14
DeviceA,"21/04/01,07:14:22",0,W,15,20,13
DeviceA,"21/04/01,07:21:03",6,N,17,35,34
DeviceA,"21/04/01,07:27:44",0,SE,17,21,19
DeviceA,"21/04/01,07:34:26",2,NW,21,7,15
DeviceA,"21/04/01,07:41:07",3,SW,5,27,38
DeviceA,"21/04/01,07:47:49",0,W,27,20,21
DeviceA,"21/04/01,08:15:52",7,SW,23,18,10
DeviceA,"21/04/01,08:22:33",0,SW,2,39,23
DeviceA,"21/04/01,08:29:15",4,SW,8,30,11
DeviceA,"21/04/01,08:35:56",1,SW,27,17,23
DeviceA,"21/04/01,08:42:37",1,SW,0,25,12
DeviceA,"21/04/01,08:49:19",0,W,11,34,22
DeviceA,"21/04/01,08:56:00",0,W,8,27,24
DeviceA,"21/04/01,09:02:42",6,W,22,28,5
DeviceA,"21/04/01,09:09:23",1,W,18,16,22
DeviceA,"21/04/01,09:16:04",1,NE,0,34,27
DeviceA,"21/04/01,09:22:46",13,W,7,18,24
DeviceA,"21/04/01,09:29:27",0,S,3,23,7
DeviceA,"21/04/01,09:36:09",1,NE,25,12,21
DeviceA,"21/04/01,09:44:13",10,E,21,13,23
DeviceA,"21/04/01,09:50:54",1,W,27,10,18
DeviceA,"21/04/01,09:57:36",0,SE,6,4,46
DeviceA,"21/04/01,10:04:17",0,E,13,33,0
DeviceA,"21/04/01,10:10:58",6,E,22,10,21
DeviceA,"21/04/01,10:17:40",6,W,23,16,41
DeviceA,"21/04/01,10:24:21",7,W,7,6,48
DeviceA,"21/04/01,10:31:03",8,W,10,12,13
DeviceA,"21/04/01,10:37:44",0,W,22,29,30
DeviceA,"21/04/01,10:44:26",1,E,16,22,31
DeviceA,"21/04/01,10:51:07",1,W,17,35,23
DeviceA,"21/04/01,10:57:48",3,SW,22,25,10
DeviceA,"21/04/01,11:04:30",9,E,2,29,38
DeviceA,"21/04/01,11:11:11",3,NW,10,7,43
DeviceA,"21/04/01,11:19:15",7,SE,14,22,25
DeviceA,"21/04/01,11:25:56",1,NW,27,14,24
DeviceA,"21/04/01,11:32:38",2,SW,21,34,39
DeviceA,"21/04/01,11:39:19",4,SW,11,39,20
DeviceA,"21/04/01,11:46:00",9,SW,7,22,33
DeviceA,"21/04/01,11:52:42",3,W,25,11,17
DeviceA,"21/04/01,11:59:23",3,W,6,9,22
DeviceA,"21/04/01,12:06:04",2,NW,12,37,8
DeviceA,"21/04/01,12:12:46",4,W,4,38,46
DeviceA,"21/04/01,12:19:27",12,SW,13,9,46
DeviceA,"21/04/01,12:26:08",2,W,25,35,13
DeviceA,"21/04/01,12:32:49",1,NW,24,0,44
DeviceA,"21/04/01,12:39:31",2,NW,7,29,14
DeviceA,"21/04/01,12:46:12",3,NW,22,34,42
DeviceA,"21/04/01,12:54:16",1,W,23,35,44
DeviceA,"21/04/01,13:00:57",4,SE,21,38,21
DeviceA,"21/04/01,13:07:38",2,W,16,10,32
DeviceA,"21/04/01,13:14:19",0,W,14,28,19
DeviceA,"21/04/01,13:21:00",10,NW,9,16,12
DeviceA,"21/04/01,13:27:41",4,SW,2,36,31
DeviceA,"21/04/01,13:34:23",0,NE,18,25,43
DeviceA,"21/04/01,13:41:04",1,W,11,24,23
DeviceA,"21/04/01,13:47:45",2,NW,22,33,45
DeviceA,"21/04/01,13:54:26",4,W,8,17,7
DeviceA,"21/04/01,14:01:07",0,SW,29,26,0
DeviceA,"21/04/01,14:07:48",2,S,22,17,20
DeviceA,"21/04/01,14:14:29",0,SW,16,39,6
DeviceA,"21/04/01,14:21:10",0,W,0,22,28
DeviceA,"21/04/01,14:29:14",4,NE,21,28,12
DeviceA,"21/04/01,14:35:55",0,SE,12,35,12
DeviceA,"21/04/01,14:42:36",0,SE,17,23,38
DeviceA,"21/04/01,14:49:17",6,SW,10,7,26
DeviceA,"21/04/01,14:55:58",0,W,5,15,12
DeviceA,"21/04/01,15:02:39",1,W,20,5,9
DeviceA,"21/04/01,15:09:20",8,NW,30,9,25
DeviceA,"21/04/01,15:16:01",14,SE,9,40,8
DeviceA,"21/04/01,15:22:42",2,W,13,26,28
DeviceA,"21/04/01,15:29:24",1,W,8,21,41
DeviceA,"21/04/01,15:36:05",9,E,0,17,40
DeviceA,"21/04/01,15:42:46",2,SE,18,21,12
DeviceA,"21/04/01,15:49:27",2,SW,11,7,47
DeviceA,"21/04/01,15:56:08",6,W,8,13,7
DeviceA,"21/04/01,16:04:11",3,NE,18,14,48
DeviceA,"21/04/01,16:10:52",2,NW,19,28,11
DeviceA,"21/04/01,16:17:33",3,W,25,10,33
DeviceA,"21/04/01,16:24:14",2,W,28,18,18
DeviceA,"21/04/01,16:30:55",2,E,14,29,33
DeviceA,"21/04/01,16:37:36",0,W,0,36,33
DeviceA,"21/04/01,16:44:17",2,NW,9,10,28
DeviceA,"21/04/01,16:50:58",3,W,20,36,7
DeviceA,"21/04/01,16:57:39",0,NW,30,40,8
DeviceA,"21/04/01,17:04:20",8,NW,16,32,42
DeviceA,"21/04/01,17:11:01",3,SW,15,8,18
DeviceA,"21/04/01,17:17:42",2,NE,0,26,49
DeviceA,"21/04/01,17:24:23",6,SW,6,27,28
DeviceA,"21/04/01,17:31:03",3,W,11,17,18
DeviceA,"21/04/01,17:39:07",3,NW,22,40,33
DeviceA,"21/04/01,17:45:48",1,NW,0,26,20
DeviceA,"21/04/01,17:52:29",9,W,21,34,13
DeviceA,"21/04/01,17:59:10",3,W,19,5,20
DeviceA,"21/04/01,18:05:51",3,E,25,23,47
DeviceA,"21/04/01,18:12:32",4,SE,22,17,10
DeviceA,"21/04/01,18:19:12",0,NE,10,39,25
DeviceA,"21/04/01,18:25:53",0,SE,18,25,18
DeviceA,"21/04/01,18:32:34",0,NW,18,38,41
DeviceA,"21/04/01,18:45:56",2,SE,23,22,39
DeviceA,"21/04/01,18:52:37",1,NW,20,23,35
DeviceA,"21/04/01,18:59:18",4,NE,7,7,21
DeviceA,"21/04/01,19:05:59",1,NW,18,9,19
DeviceA,"21/04/01,19:14:02",2,W,17,16,0
DeviceA,"21/04/01,19:20:43",3,W,12,16,23
DeviceA,"21/04/01,19:27:24",2,SW,20,8,21
DeviceA,"21/04/01,19:40:46",0,W,25,38,31
DeviceA,"21/04/02,06:50:57",0,N,7,26,8
DeviceA,"21/04/02,06:57:38",13,NE,24,14,31
DeviceA,"21/04/02,07:04:20",2,SW,25,29,8
DeviceA,"21/04/02,07:11:01",1,NW,20,14,37
DeviceA,"21/04/02,07:17:42",1,SW,18,33,15
DeviceA,"21/04/02,07:24:24",0,SE,0,27,48
DeviceA,"21/04/02,07:31:05",1,W,3,13,27
DeviceA,"21/04/02,07:37:47",0,W,18,9,39
DeviceA,"21/04/02,07:44:28",1,E,21,14,35
DeviceA,"21/04/02,07:51:09",2,SW,25,14,10
DeviceA,"21/04/02,07:57:51",1,W,27,19,7
DeviceA,"21/04/02,08:05:55",0,W,0,19,28
DeviceA,"21/04/02,08:12:36",2,S,10,37,22
DeviceA,"21/04/02,08:19:18",4,S,14,16,43
DeviceA,"21/04/02,08:25:59",3,SE,19,7,29
DeviceA,"21/04/02,08:32:40",0,W,15,13,23
DeviceA,"21/04/02,08:39:22",1,W,8,10,48
DeviceA,"21/04/02,08:46:03",0,E,21,9,39
DeviceA,"21/04/02,08:52:45",0,NW,23,20,10
DeviceA,"21/04/02,08:59:26",0,W,14,20,42
DeviceA,"21/04/02,09:06:07",3,W,21,11,32
DeviceA,"21/04/02,09:12:49",2,W,16,15,29
DeviceA,"21/04/02,09:19:30",1,W,18,30,30
DeviceA,"21/04/02,09:26:12",0,E,18,18,28
DeviceA,"21/04/02,09:32:53",1,E,20,38,36
DeviceA,"21/04/02,09:40:57",4,W,20,18,47
DeviceA,"21/04/02,09:47:38",3,W,20,15,19
DeviceA,"21/04/02,09:54:20",0,SW,7,26,8
DeviceA,"21/04/02,10:01:01",12,SW,26,34,20
DeviceA,"21/04/02,10:07:43",1,NW,10,40,46
DeviceA,"21/04/02,10:14:24",2,S,9,29,44
DeviceA,"21/04/02,10:21:06",1,E,20,18,4
DeviceA,"21/04/02,10:27:47",16,W,23,0,22
DeviceA,"21/04/02,10:34:28",0,N,10,12,14
DeviceA,"21/04/02,10:41:10",4,E,0,28,30
DeviceA,"21/04/02,10:47:51",4,W,7,16,10
DeviceA,"21/04/02,10:54:33",0,W,10,11,8
DeviceA,"21/04/02,11:01:14",0,SW,4,13,36
DeviceA,"21/04/02,11:07:55",4,E,0,16,22
DeviceA,"21/04/02,11:15:59",2,NE,18,30,43
DeviceA,"21/04/02,11:22:41",3,W,8,17,0
DeviceA,"21/04/02,11:29:22",1,SE,28,26,8
DeviceA,"21/04/02,11:36:04",3,W,15,0,0
DeviceA,"21/04/02,11:42:45",0,SW,9,26,12
DeviceA,"21/04/02,11:49:26",6,W,8,13,16
DeviceA,"21/04/02,11:56:08",0,E,18,38,25
DeviceA,"21/04/02,12:02:49",15,W,22,15,12
DeviceA,"21/04/02,12:09:30",8,E,30,32,39
DeviceA,"21/04/02,12:16:12",3,W,0,0,16
DeviceA,"21/04/02,12:22:53",7,SW,14,24,49
DeviceA,"21/04/02,12:29:34",0,NW,9,38,23
DeviceA,"21/04/02,12:36:15",8,NW,24,11,44
DeviceA,"21/04/02,12:42:56",2,NW,5,35,25
DeviceA,"21/04/02,12:51:00",2,W,21,25,39
DeviceA,"21/04/02,12:57:41",4,E,14,22,24
DeviceA,"21/04/02,13:04:23",9,W,16,39,5
DeviceA,"21/04/02,13:11:04",1,NW,23,29,9
DeviceA,"21/04/02,13:17:45",2,SE,3,33,42
DeviceA,"21/04/02,13:24:26",8,NE,26,23,25
DeviceA,"21/04/02,13:31:07",2,W,6,27,30
DeviceA,"21/04/02,13:37:48",0,E,8,40,27
DeviceA,"21/04/02,13:44:29",7,W,11,31,7
DeviceA,"21/04/02,13:51:11",3,W,17,24,6
DeviceA,"21/04/02,13:57:52",1,NE,16,27,46
DeviceA,"21/04/02,14:04:33",8,SW,18,21,0
DeviceA,"21/04/02,14:11:14",0,NW,12,15,15
DeviceA,"21/04/02,14:17:55",2,NE,19,35,33
DeviceA,"21/04/02,14:32:40",2,W,20,34,17
DeviceA,"21/04/02,14:39:21",10,W,19,14,6
DeviceA,"21/04/02,14:46:02",7,W,19,24,34
DeviceA,"21/04/02,14:52:43",2,NW,9,14,48
DeviceA,"21/04/02,14:59:24",4,W,15,33,20
DeviceA,"21/04/02,15:06:05",3,W,16,16,11
DeviceA,"21/04/02,15:12:46",3,W,21,40,40
DeviceA,"21/04/02,15:19:27",8,W,26,35,36
DeviceA,"21/04/02,15:26:09",1,W,24,27,38
DeviceA,"21/04/02,15:32:50",1,SE,25,27,48
DeviceA,"21/04/02,15:39:31",0,NW,15,0,48
DeviceA,"21/04/02,15:46:12",3,SE,25,27,24
DeviceA,"21/04/02,15:52:53",9,W,21,19,48
DeviceA,"21/04/02,16:00:56",0,W,14,25,37
DeviceA,"21/04/02,16:07:37",1,E,20,10,32
DeviceA,"21/04/02,16:14:19",2,W,2,27,18
DeviceA,"21/04/02,16:21:00",1,SW,12,39,45
DeviceA,"21/04/02,16:27:41",3,E,20,13,26
DeviceA,"21/04/02,16:34:22",4,S,22,31,27
DeviceA,"21/04/02,16:41:03",2,W,16,0,30
DeviceA,"21/04/02,16:47:44",9,W,16,18,32
DeviceA,"21/04/02,16:54:25",1,W,20,31,25
DeviceA,"21/04/02,17:01:06",4,W,6,13,11
DeviceA,"21/04/02,17:07:47",10,S,22,13,18
DeviceA,"21/04/02,17:14:28",0,SE,17,41,18
DeviceA,"21/04/02,17:21:09",2,W,11,37,44
DeviceA,"21/04/02,17:27:50",9,NW,14,41,0
DeviceA,"21/04/02,17:35:53",2,SE,14,17,45
DeviceA,"21/04/02,17:42:34",1,W,18,9,39
DeviceA,"21/04/02,17:49:15",2,E,25,11,4
DeviceA,"21/04/02,17:55:56",1,W,4,26,34
DeviceA,"21/04/02,18:02:37",2,W,26,24,28
DeviceA,"21/04/02,18:09:18",6,SW,12,0,25
DeviceA,"21/04/02,18:15:59",4,E,7,34,45
DeviceA,"21/04/02,18:22:40",0,E,26,21,39
DeviceA,"21/04/02,18:29:21",1,S,17,9,43
DeviceA,"21/04/02,18:36:02",0,W,10,24,16
DeviceA,"21/04/02,18:42:43",13,W,3,0,39
DeviceA,"21/04/02,18:49:24",1,W,14,35,33
DeviceA,"21/04/02,18:56:05",0,W,3,16,23
DeviceA,"21/04/02,19:02:46",1,W,5,5,23
DeviceA,"21/04/02,19:10:49",7,N,6,6,15
DeviceA,"21/04/02,19:17:30",1,NW,14,37,15
DeviceA,"21/04/02,19:24:11",1,W,8,14,49
DeviceA,"21/04/02,19:30:52",1,W,23,20,25
DeviceA,"21/04/02,19:37:33",4,E,11,28,29
DeviceA,"21/04/02,20:04:16",7,W,22,23,45
DeviceA,"21/04/02,20:10:57",0,SE,31,17,20
DeviceA,"21/04/02,20:17:38",4,E,21,29,24
DeviceA,"21/04/02,20:24:19",4,E,16,29,6
DeviceA,"21/04/02,21:59:13",2,NW,22,16,14
DeviceA,"21/04/02,22:05:54",6,E,17,40,41
DeviceA,"21/04/02,22:12:35",4,W,25,31,15
DeviceA,"21/04/02,22:27:19",0,W,21,34,19
DeviceA,"21/04/02,22:34:00",0,E,14,32,8
DeviceA,"21/04/02,22:47:21",2,W,5,10,44
DeviceA,"21/04/03,00:54:51",0,NW,0,15,4
DeviceA,"21/04/03,03:04:35",3,SE,9,6,15
DeviceA,"21/04/03,03:11:16",0,S,25,12,13
DeviceA,"21/04/03,03:17:58",9,W,18,13,37
DeviceA,"21/04/03,03:24:39",0,W,18,17,37
DeviceA,"21/04/03,03:31:20",4,W,29,7,22
DeviceA,"21/04/03,03:38:02",6,W,25,39,24
DeviceA,"21/04/03,03:44:43",2,E,7,28,17
DeviceA,"21/04/03,03:51:24",0,W,2,29,10
DeviceA,"21/04/03,03:58:06",2,NW,16,36,26
DeviceA,"21/04/03,04:04:47",0,S,12,13,47
DeviceA,"21/04/03,04:11:28",3,W,23,0,37
DeviceA,"21/04/03,04:18:09",4,W,18,31,6
DeviceA,"21/04/03,04:24:51",9,N,9,25,22
DeviceA,"21/04/03,04:39:36",1,NW,4,11,27
DeviceA,"21/04/03,04:46:17",10,E,17,18,28
DeviceA,"21/04/03,04:52:59",4,W,20,24,18
DeviceA,"21/04/03,04:59:40",3,SW,25,32,13
DeviceA,"21/04/03,05:06:21",1,NW,5,13,33
DeviceA,"21/04/03,05:13:03",1,SW,19,29,18
DeviceA,"21/04/03,05:19:44",8,W,17,30,9
DeviceA,"21/04/03,05:26:25",1,NW,7,30,18
